6.0, 4.0, 2.0, 0.0, 0.0, 0.0
2.0, 8.0, 0.0, 0.0, 0.0, 0.0
1.0, 2.0, 3.0, 4.0, 5.0, 6.0
0.9859999999999999, 0.97875, 0.99025, 0.99875, 0.998, 0.99975
0.982, 0.97325, 0.9602499999999999, 0.99175, 0.99025, 0.9984999999999999
