3.0, 60.0, 200.0, 6.0, 100.0, 8.0, 16.0, 32.0, 64.0, 128.0, 256.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9935803374944907, 0.9695802497920517, 0.9562514031975852, 0.969958039313866, 0.9562447138718997, 0.9560307222275477, 0.9604250817651043, 0.9551077181243518, 0.9482379547149312, 0.9487699445514503, 0.9663704804801926, 0.9479747851448348, 0.9686891991651718, 0.9361439792531758, 0.9622695169419008, 0.9438903327331571, 0.9521598392520353, 0.9478890539868557, 0.9424118350877383, 0.9486476405789598, 0.9640521481262393, 0.9211274049857482, 0.9531798976185281, 0.9588958166237399, 0.9523510361212674, 0.9511913333739311, 0.9445956809935626, 0.9665653573885026, 0.9277317384715942, 0.9601808255898462, 0.9226548777657566, 0.9490999308762126, 0.9676307700467671, 0.970607431479296, 0.9855832455611675, 0.9708175012894538, 0.9652169219271879, 0.9591064650827216, 0.9455817504937479, 0.9534491053462557, 0.9484685540205859, 0.9300133269608075, 0.9526856193637565, 0.9654304474152035
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998567337186413, 0.9974605079028369, 0.9929203310921784, 0.9860821026089474, 0.9828872462881565, 0.9694080727158364, 0.9790882579214216, 0.9726946125815599, 0.9747457432090689, 0.966468272678029, 0.9719240501746174, 0.9600596396336053, 0.958282381917738, 0.965039331721972, 0.9456927188139077, 0.9612938268954871, 0.9784093790334035, 0.9717106717442303, 0.9628822319347615, 0.9610326744824073, 0.9496324902194564, 0.9406894676556768, 0.9752199678082976, 0.9737205410212185, 0.9637350282765719, 0.942058629334996, 0.968391228751421, 0.9606846517548323, 0.9666148114961167, 0.9540720330490551, 0.9662098896085984, 0.9569001035217441, 0.9584241218254247, 0.9583174038481671, 0.960649273319308, 0.9673562132388911, 0.9668370603809646, 0.9573496860264356, 0.9651559619395395, 0.9652032259838075, 0.9613228877712515, 0.9728483454408536
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999606527025696, 0.9978754128882796, 0.996576091428412, 0.9913149168254939, 0.988606274974407, 0.9734214729157525, 0.985410867487967, 0.9773749422838199, 0.9849767732763758, 0.9736671851136851, 0.9751162249451663, 0.9697217057450476, 0.9686061224365243, 0.9642777549736831, 0.9702836917276433, 0.976020207226222, 0.9521519427255977, 0.955382921258594, 0.9653927061585476, 0.9528642381864927, 0.9748678011338155, 0.9593830284592465, 0.9628050239947094, 0.968262420544797, 0.9459853368817784, 0.9598126546091823, 0.9423087202724353, 0.974951953308535, 0.9601662467578541, 0.968705335317603, 0.9490250267781869, 0.9600387143932106, 0.9497728540765022, 0.9476605221732011, 0.9469121693884057, 0.9455638978521441, 0.9438382598087531, 0.960859335022468, 0.949537316898311, 0.9774946312904612
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999797586947041, 0.99869258371126, 0.9977986561458883, 0.9954022255922889, 0.989633072792242, 0.9897850497584493, 0.9808399457689934, 0.9814726775599462, 0.9733208469032593, 0.9714820947268081, 0.9787261411476263, 0.9693779790975968, 0.9736894154015462, 0.9672822937633141, 0.976513635075317, 0.9738625922800642, 0.9769012844347041, 0.9716911690401832, 0.9629371912894724, 0.9526499146481447, 0.9588574936683255, 0.9586665721035202, 0.9598428323123592, 0.9632312105840491, 0.9833462571956919, 0.9669147112681439, 0.9803904360552392, 0.969408117305245, 0.9746491175876478, 0.9649302276876859, 0.9684382356858912, 0.9748357714001373, 0.966457513381176, 0.9669538196716466, 0.9651903429196117, 0.9707341562602116, 0.9733734240086691, 0.9651641893667996
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999820558943894, 0.9998706534843719, 0.9991864605315692, 0.9986467159596574, 0.9977383228031481, 0.9950244878880091, 0.9945164557060866, 0.9895090920508277, 0.990800637069725, 0.9880855981287416, 0.9832105867267895, 0.9802530437441774, 0.9830523510493953, 0.9724048430467036, 0.9733452488687514, 0.9726239600021621, 0.965593680186096, 0.9809207623541538, 0.9631669601674976, 0.9698358279148968, 0.9741669433674893, 0.9600406190543254, 0.9799278414029423, 0.9604204647158391, 0.9788057317100519, 0.972649834203692, 0.9717860918950466, 0.9651741753170849, 0.9619966784427857, 0.9714528087712835, 0.9581541823904488, 0.9683892028947682, 0.968903588619873, 0.9611250527838777, 0.970276870652158, 0.971231265991832
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999995206882487, 0.9999568273666585, 0.9997388860500322, 0.9989327534940942, 0.9993712832712669, 0.9956534578999302, 0.9948626514371393, 0.9876224543972887, 0.9910711444132038, 0.9869651824544411, 0.9855784155047002, 0.9797079606303369, 0.986197232141781, 0.9789419257002118, 0.9840099603837213, 0.9720915200921482, 0.9830187840163798, 0.9694020819149708, 0.9810977908411797, 0.9615673590185395, 0.9785372692439079, 0.9567728721427491, 0.9762406185596918, 0.9623101469795676, 0.9752426361555808, 0.9576831580861308, 0.9814700550561627, 0.9736755790728134, 0.9810308284288286, 0.9760890950360093, 0.974740864767786, 0.9799089753207829, 0.9744635456285069, 0.9721993351503834
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9935803374944907, 0.9633983642132856, 0.9212171751716092, 0.893603308110948, 0.8546652959996223, 0.8167173481838118, 0.7849763216867691, 0.7499323725689084, 0.7125011796457131, 0.6767626312460863, 0.6546981589421419, 0.6226466881686193, 0.6036739771019396, 0.5667875914979598, 0.5458474918610067, 0.5169613890788726, 0.49211306296287516, 0.467226610332893, 0.4393012674627932, 0.4174853803771234, 0.40264404468518133, 0.3734804966791414, 0.35652695839002096, 0.3431947548540215, 0.3282939495355743, 0.3148294119831495, 0.2993989397355714, 0.2910727309683027, 0.27149508110010034, 0.25968494771398243, 0.24205238965999995, 0.22805659312192705, 0.22060344579331503, 0.2139148137325503, 0.21132296043940513, 0.20614370787476397, 0.1996533532349319, 0.19271951991090722, 0.18218714824124616, 0.17524678523839857, 0.1664012272574485, 0.1542725755403722, 0.14765083983079894, 0.14295349409089889
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998567337186413, 0.9973176964457952, 0.9902649702459573, 0.9764719325894872, 0.9598188686414898, 0.9306440295742672, 0.9114617161973065, 0.8871232947983776, 0.865023664917954, 0.8368127740667896, 0.8127471129898689, 0.7811178468483367, 0.7480045464408657, 0.7216354034809376, 0.6832114024347842, 0.656472906285094, 0.6425574545964777, 0.6242961614156506, 0.6018242074651814, 0.5787057067999213, 0.5505304793144593, 0.5182951781140334, 0.505642648483969, 0.49136186595284465, 0.47474981747726314, 0.44679853088237603, 0.4335624063598975, 0.41779194064905156, 0.4041216259496981, 0.3857329749626423, 0.3730356310332141, 0.3572055702668448, 0.3419713141415848, 0.32724363607055884, 0.31389575782528484, 0.3038562544405363, 0.293776288542391, 0.28139464172630096, 0.2711771819191091, 0.2624449062154743, 0.25172694755404806, 0.24553858310146595
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999606527025696, 0.9978361719195181, 0.9944213540223199, 0.9857894857738065, 0.9745629482796733, 0.948698036729566, 0.934886121095031, 0.9137250794436294, 0.8998734089074772, 0.8761994777805584, 0.8544028011489142, 0.8287154379409297, 0.8028349690684268, 0.7743997329663758, 0.7511778933423257, 0.7331404157054849, 0.6979225451360906, 0.6672708045230005, 0.6442957355443221, 0.6142740809652438, 0.5984234846275487, 0.574036087414971, 0.5523406886605812, 0.5348937275616259, 0.5054995592034524, 0.4852888178033116, 0.4571375106236005, 0.4456637918841995, 0.42778680258721463, 0.41442436937174043, 0.39305586138658527, 0.3773481411999433, 0.35832878737208845, 0.3395913185621424, 0.3217083948455342, 0.3042872746802636, 0.28743417393651, 0.27658772723876984, 0.2627537545477751, 0.2569353866534328
