20.0, 20.0, 200.0, 2.0, 50.0, 12.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9991837858218618, 0.996913883457229, 0.9921473137436531, 0.9870194402197052, 0.9805152652586402, 0.9799335469817813, 0.9719662519293827, 0.9676495007132923, 0.9697295819236322, 0.9666568906849333, 0.9676202248202921, 0.9673255695818677, 0.9661124154342519, 0.9655038810234264, 0.9607636756212816, 0.9549951883755762, 0.9632256887703893, 0.9593998477981851, 0.95825447375811
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998722235394795, 0.9991334666438292, 0.9971166590167476, 0.9920874743210932, 0.9888678315682036, 0.9829541698532301, 0.9768742289601942, 0.9684983067328977, 0.9740349046097172, 0.9673307079675284, 0.9721001823658124, 0.9637500127713527, 0.9627962045388616, 0.9592017295584692, 0.9581367221092891, 0.9589829801080475, 0.9517636397453092
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9991837858218618, 0.9961024072275932, 0.9882960739175356, 0.9755174051198786, 0.9565651220812714, 0.9375277426896883, 0.9114233444773114, 0.8822178424838855, 0.8556107707008158, 0.8272813479923972, 0.8005594842662491, 0.7745377930967758, 0.7482067602314453, 0.7225965232310145, 0.6942278977100982, 0.6630916521917316, 0.6388393668592338, 0.6131435717687489, 0.5877648747415638
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998722235394795, 0.9990058858390046, 0.9961269924978536, 0.9882551976355038, 0.9772604571920713, 0.9606625899909933, 0.938459298616961, 0.9090481809869319, 0.8856349431615138, 0.8569713084543853, 0.8332641360068471, 0.8033133002922751, 0.7733520420019517, 0.742043210497122, 0.711072614611136, 0.682092556961235, 0.649696037053282
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998978706294842, 0.9995653390700101, 0.9988188032716623, 0.997735277771666, 0.9962828596665684, 0.9950071420526072, 0.9933353933541517, 0.9915975567606047, 0.9902125847988298, 0.9888063606734564, 0.9876112652443663, 0.9865297536864425, 0.9854913578233708, 0.9845209120788863, 0.9834217998399455, 0.9821571753533245, 0.9813553498485821, 0.9804636112195061, 0.9795916380904414
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999872198034897, 0.9999095323724028, 0.9996761587954704, 0.9990893344902817, 0.9983536398490116, 0.9973158269110785, 0.9960146686711688, 0.9943659834038702, 0.9932175117108312, 0.9918333256121535, 0.9908339943639243, 0.9895209406399024, 0.9882842876756796, 0.9869963299999542, 0.9857695567585297, 0.9846797505745641, 0.9833851236117741
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011266827385819486, 0.0034503912604106775, 0.007396931037898052, 0.011568598825228137, 0.01282751367911788, 0.01615129475342139, 0.016277242251136154, 0.01334289199347022, 0.01160574607367098, 0.013821106661959631, 0.014970619404261882, 0.011750271913701624, 0.016776760037749847, 0.020493124371500575, 0.016916206671254447, 0.02290260757785978, 0.016819605030129168, 0.014890448799030124, 0.021361466411093325
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020604225147646558, 0.0010580638750754495, 0.0030764736504629198, 0.005615629559499458, 0.008093731285113336, 0.011392309939492546, 0.01939731617590181, 0.01803908025752794, 0.017879565708923885, 0.014492351337812168, 0.012343343624906362, 0.017045042683016126, 0.01580968129270808, 0.016499284174831003, 0.01873087080239135, 0.014970680452737913, 0.021445763241358506
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011266827385819486, 0.00421596385199769, 0.010197114689378508, 0.01820914369544894, 0.024220999773132607, 0.0330036119326408, 0.03957664757146012, 0.04590529316438743, 0.04773102894003849, 0.05111877116173389, 0.052150804004226364, 0.05360949076105589, 0.052203251011911055, 0.055716208789638406, 0.054671883904658596, 0.05634714729513437, 0.056880560742774346, 0.0583294640550442, 0.05959061648275013
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00020604225147646558, 0.0011576112266362948, 0.0037528876233446154, 0.008132811706786973, 0.011925359110011448, 0.019605332889619704, 0.0273489435474903, 0.03603789669723546, 0.04310852247491353, 0.04921645495656411, 0.052613617030524966, 0.05691511803687577, 0.05533363355448557, 0.057596860471436674, 0.05764529810741909, 0.05822059882232279, 0.06242889351374575
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00014107855971304842, 0.0004712553540793478, 0.0010383173952933883, 0.0017128671629765568, 0.0021196793581288046, 0.002756839092049155, 0.003181418041514236, 0.003549920977608976, 0.003534248846575854, 0.0036689159199079424, 0.00363309454226404, 0.0036312797387002393, 0.0034690138914974236, 0.003625622953425391, 0.003531252925144778, 0.0036043535505816808, 0.0036309508645600355, 0.003706033331955765, 0.003811458399856601
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.060956100146781e-5, 0.00010539539308194311, 0.00031445787530722414, 0.0006329756594383638, 0.0008729200229366629, 0.0013571889956858884, 0.0018097693198557314, 0.002293304836516594, 0.002662926739454606, 0.0029524478863804673, 0.0030806268339589726, 0.0032749820788448803, 0.0031394782610561956, 0.003297664824237933, 0.003341703460882453, 0.0034078669410430645, 0.003732434626867048
